COLUMN_NAME|DATA_TYPE|CHARACTER_MAXIMUM_LENGTH|IS_NULLABLE|TABLE_SCHEMA|TABLE_NAME
ADR_TipoBulto|nvarchar|50|YES|dbo|Producto
ADR_PesoKg|decimal|NULL|YES|dbo|Producto
ADR_M3|decimal|NULL|YES|dbo|Producto
ADR_UN|varchar|10|YES|dbo|Producto
ADR_Mercancia|nvarchar|500|YES|dbo|Producto
ADR_Etiqueta|varchar|50|YES|dbo|Producto
ADR_Tunel|varchar|10|YES|dbo|Producto
ADR_Sublinea|int|NULL|YES|dbo|Producto
ADR_Factor|int|NULL|YES|dbo|Producto
ADR_Puntos|int|NULL|YES|dbo|Producto
ADR_UnidadMedida|nvarchar|20|YES|dbo|Producto
PaisCodigo|char|2|YES|dbo|Producto
cod_producto|int|NULL|NO|dbo|Producto_Backup_2025
Nro_Producto|nvarchar|20|YES|dbo|Producto_Backup_2025
Nro_cja|nvarchar|4000|YES|dbo|Producto_Backup_2025
Desc_Producto|nvarchar|3000|YES|dbo|Producto_Backup_2025
StockMin_Producto|float|NULL|YES|dbo|Producto_Backup_2025
Cod_Linea|int|NULL|YES|dbo|Producto_Backup_2025
Cod_TipoInsumo|int|NULL|YES|dbo|Producto_Backup_2025
Cod_Unidad|int|NULL|YES|dbo|Producto_Backup_2025
Cod_UnidadCja|int|NULL|YES|dbo|Producto_Backup_2025
Precio_Producto|money|NULL|YES|dbo|Producto_Backup_2025
PrecioCja_Producto|money|NULL|YES|dbo|Producto_Backup_2025
Costo_Producto|money|NULL|YES|dbo|Producto_Backup_2025
peso_producto|float|NULL|YES|dbo|Producto_Backup_2025
Marca_Producto|int|NULL|YES|dbo|Producto_Backup_2025
Estado_Producto|int|NULL|YES|dbo|Producto_Backup_2025
cIGV|int|NULL|YES|dbo|Producto_Backup_2025
Costo_Rep|money|NULL|NO|dbo|Producto_Backup_2025
UtilidadxUnid|float|NULL|YES|dbo|Producto_Backup_2025
UtilidadxCja|float|NULL|YES|dbo|Producto_Backup_2025
crapido|int|NULL|NO|dbo|Producto_Backup_2025
precio_interm|money|NULL|YES|dbo|Producto_Backup_2025
utilidadxint|float|NULL|YES|dbo|Producto_Backup_2025
cant|float|NULL|YES|dbo|Producto_Backup_2025
UtilidadEstxunid|float|NULL|YES|dbo|Producto_Backup_2025
UtilidadEstxInterm|float|NULL|YES|dbo|Producto_Backup_2025
UtilidadEstxCja|float|NULL|YES|dbo|Producto_Backup_2025
MargAct|int|NULL|YES|dbo|Producto_Backup_2025
MargEst|int|NULL|YES|dbo|Producto_Backup_2025
DifPrecios|int|NULL|YES|dbo|Producto_Backup_2025
costo_Ant|money|NULL|NO|dbo|Producto_Backup_2025
codcv|int|NULL|YES|dbo|Producto_Backup_2025
percepcion|int|NULL|NO|dbo|Producto_Backup_2025
Cont|float|NULL|YES|dbo|Producto_Backup_2025
barcode|image|2147483647|YES|dbo|Producto_Backup_2025
Letra|nvarchar|1|YES|dbo|Producto_Backup_2025
foto|image|2147483647|YES|dbo|Producto_Backup_2025
cod_SubCategoria|int|NULL|YES|dbo|Producto_Backup_2025
porc_ce|float|NULL|YES|dbo|Producto_Backup_2025
cod_grupo|int|NULL|NO|dbo|Producto_Backup_2025
cgi|money|NULL|NO|dbo|Producto_Backup_2025
costo_total|money|NULL|NO|dbo|Producto_Backup_2025
tiempoi|nvarchar|500|YES|dbo|Producto_Backup_2025
eliminar|int|NULL|YES|dbo|Producto_Backup_2025
servicio|int|NULL|NO|dbo|Producto_Backup_2025
barcode1|nvarchar|50|YES|dbo|Producto_Backup_2025
barcode2|nvarchar|50|YES|dbo|Producto_Backup_2025
stock|int|NULL|NO|dbo|Producto_Backup_2025
pRECIO_INV|money|NULL|YES|dbo|Producto_Backup_2025
COSTO_INV|money|NULL|YES|dbo|Producto_Backup_2025
lista2|money|NULL|NO|dbo|Producto_Backup_2025
lista3|money|NULL|NO|dbo|Producto_Backup_2025
lista4|money|NULL|NO|dbo|Producto_Backup_2025
estadopromo|int|NULL|YES|dbo|Producto_Backup_2025
condicion|nvarchar|50|YES|dbo|Producto_Backup_2025
Cod_Id|int|NULL|NO|dbo|Promocion
Cantidad|int|NULL|YES|dbo|Promocion
PrecioUni|money|NULL|YES|dbo|Promocion
FechaVenc|datetime|NULL|YES|dbo|Promocion
Porcentaje|money|NULL|YES|dbo|Promocion
Oferta|nvarchar|10|YES|dbo|Promocion
cod_prod|int|NULL|NO|dbo|Promocion
FechaIni|datetime|NULL|YES|dbo|Promocion
estadoPromo|int|NULL|YES|dbo|Promocion
PrecioCaja|money|NULL|YES|dbo|Promocion
Usuario|char|8|YES|dbo|pruebaDigitalPersona
huella|varbinary|8000|YES|dbo|pruebaDigitalPersona
Cod_RazonS|int|NULL|NO|dbo|RazonSocial
Desc_RazonS|nvarchar|100|YES|dbo|RazonSocial
Ruc_RazonS|nvarchar|50|YES|dbo|RazonSocial
Dirección_RazonS|nvarchar|100|YES|dbo|RazonSocial
digitos_linea|int|NULL|YES|dbo|RazonSocial
digitos_sublinea|int|NULL|YES|dbo|RazonSocial
digitos_producto|int|NULL|YES|dbo|RazonSocial
Precio_gramo|money|NULL|YES|dbo|RazonSocial
Logo|varbinary|-1|YES|dbo|RazonSocial
Id_serie|int|NULL|NO|dbo|RD_NCF
NCF|nvarchar|50|YES|dbo|RD_NCF
Serie|nvarchar|50|YES|dbo|RD_NCF
Cantidad|int|NULL|YES|dbo|RD_NCF
Nro_Inicial|int|NULL|YES|dbo|RD_NCF
Nro_Final|int|NULL|YES|dbo|RD_NCF
Creado|datetime|NULL|YES|dbo|RD_NCF
Vence|datetime|NULL|YES|dbo|RD_NCF
Estado|int|NULL|YES|dbo|RD_NCF
CONTADOR|int|NULL|YES|dbo|RD_NCF
Id_Registro|int|NULL|NO|dbo|Registro_Coordenadas
Id_SucursalCliente|int|NULL|NO|dbo|Registro_Coordenadas
Id_Repartidor|int|NULL|NO|dbo|Registro_Coordenadas
Latitud|float|NULL|NO|dbo|Registro_Coordenadas
Longitud|float|NULL|NO|dbo|Registro_Coordenadas
Fecha_Hora|datetime|NULL|YES|dbo|Registro_Coordenadas
Observaciones|nvarchar|200|YES|dbo|Registro_Coordenadas
Cod_Producto|int|NULL|NO|dbo|REPORTE GENERAL
Nro_Producto|nvarchar|20|YES|dbo|REPORTE GENERAL
Desc_Producto|nvarchar|100|YES|dbo|REPORTE GENERAL
Costo_Producto|money|NULL|YES|dbo|REPORTE GENERAL
Precio_Producto|money|NULL|YES|dbo|REPORTE GENERAL
CTOTAL|float|NULL|YES|dbo|REPORTE GENERAL
TipoComprobante|int|NULL|YES|dbo|REPORTE GENERAL
id_items|int|NULL|NO|dbo|Reporte_mov_envases
cod_envase|int|NULL|YES|dbo|Reporte_mov_envases
detalle_I|int|NULL|YES|dbo|Reporte_mov_envases
proveedor|nvarchar|1500|YES|dbo|Reporte_mov_envases
detalle_SV|int|NULL|YES|dbo|Reporte_mov_envases
cliente|nvarchar|1500|YES|dbo|Reporte_mov_envases
Detalle_IR|int|NULL|YES|dbo|Reporte_mov_envases
detalle_SP|int|NULL|YES|dbo|Reporte_mov_envases
proveedor1|nvarchar|1500|YES|dbo|Reporte_mov_envases
estado|int|NULL|YES|dbo|Reporte_mov_envases
contI|int|NULL|NO|dbo|Reporte_mov_envases
contS|int|NULL|YES|dbo|Reporte_mov_envases
codigo|int|NULL|NO|dbo|reportes
Barcode|nvarchar|50|YES|dbo|reportes
Descripcion|nvarchar|50|YES|dbo|reportes
costo|money|NULL|YES|dbo|reportes
precio|money|NULL|YES|dbo|reportes
calif|int|NULL|YES|dbo|reportes
alm|int|NULL|YES|dbo|reportes
total|int|NULL|YES|dbo|reportes
lukas|int|NULL|YES|dbo|reportes
alm_luk|int|NULL|YES|dbo|reportes
total_luk|int|NULL|YES|dbo|reportes
clinica|int|NULL|YES|dbo|reportes
alm_clin|int|NULL|YES|dbo|reportes
total_clin|int|NULL|YES|dbo|reportes
dist|int|NULL|YES|dbo|reportes
totalgen|int|NULL|YES|dbo|reportes
linea|nvarchar|50|YES|dbo|reportes
sublinea|nvarchar|50|YES|dbo|reportes
marca|nvarchar|50|YES|dbo|reportes
proveedor|nvarchar|50|YES|dbo|reportes
razonsocial|nvarchar|50|YES|dbo|reportes
Cod_requerimiento|int|NULL|NO|dbo|Requerimientos
Fecha|datetime|NULL|YES|dbo|Requerimientos
Pedido|nvarchar|2000|YES|dbo|Requerimientos
Razon_Social|int|NULL|YES|dbo|Requerimientos
Situacion|nvarchar|50|YES|dbo|Requerimientos
Condicion|nvarchar|50|YES|dbo|Requerimientos
Id_Ruta|int|NULL|NO|dbo|Ruta
Nombre|nvarchar|80|NO|dbo|Ruta
Descripcion|nvarchar|200|YES|dbo|Ruta
Activo|bit|NULL|NO|dbo|Ruta
ColorHex|char|7|YES|dbo|Ruta
Id_RutaDia|int|NULL|NO|dbo|Ruta_DiaSemana
Id_Ruta|int|NULL|NO|dbo|Ruta_DiaSemana
DiaSemana|tinyint|NULL|NO|dbo|Ruta_DiaSemana
Id_RutaPunto|int|NULL|NO|dbo|Ruta_PuntoEntrega
Id_Ruta|int|NULL|NO|dbo|Ruta_PuntoEntrega
Id_Punto|int|NULL|NO|dbo|Ruta_PuntoEntrega
Secuencia|int|NULL|NO|dbo|Ruta_PuntoEntrega
VentanaOverride|nvarchar|50|YES|dbo|Ruta_PuntoEntrega
Activo|bit|NULL|NO|dbo|Ruta_PuntoEntrega
Cod_Serie|int|NULL|NO|dbo|Serie
Desc_Serie|char|5|YES|dbo|Serie
Tipo_Documento|nvarchar|20|NO|dbo|Serie
Cod_Sucursal|int|NULL|YES|dbo|Serie
Longitud_Numero|tinyint|NULL|NO|dbo|Serie
Es_Electronica|bit|NULL|NO|dbo|Serie
Activo|bit|NULL|NO|dbo|Serie
IdSerieConfig|int|NULL|NO|dbo|SerieConfiguracion
PaisCodigo|char|2|NO|dbo|SerieConfiguracion
Cod_TipoDoc|int|NULL|NO|dbo|SerieConfiguracion
DigitosAlmacen|tinyint|NULL|NO|dbo|SerieConfiguracion
DigitosAño|tinyint|NULL|NO|dbo|SerieConfiguracion
LongitudCorrelativo|tinyint|NULL|NO|dbo|SerieConfiguracion
Separador|varchar|2|NO|dbo|SerieConfiguracion
Activo|bit|NULL|NO|dbo|SerieConfiguracion
Cod_Grupo|int|NULL|NO|dbo|Stock_Actual
IdAlmacen|int|NULL|NO|dbo|Stock_Actual
Stock|decimal|NULL|NO|dbo|Stock_Actual
FechaActualizacion|datetime|NULL|NO|dbo|Stock_Actual
codigo|int|NULL|NO|dbo|SubCategoria
Descripcion|nvarchar|50|YES|dbo|SubCategoria
codigo|int|NULL|NO|dbo|SubCategoriaBack
Descripcion|nvarchar|50|YES|dbo|SubCategoriaBack
Cod_Sublinea|int|NULL|NO|dbo|Sublinea
Desc_SubLinea|nvarchar|500|NO|dbo|Sublinea
Cod_linea|int|NULL|NO|dbo|Sublinea
ID_SUBM|int|NULL|NO|dbo|SubMenu
DESC_SUBM|nvarchar|50|YES|dbo|SubMenu
COD_MENU|int|NULL|YES|dbo|SubMenu
IMAG|int|NULL|YES|dbo|SubMenu
orden|int|NULL|YES|dbo|SubMenu
ID_SUBM1|int|NULL|NO|dbo|SUBMENU1
DESC_SBM2|nvarchar|100|YES|dbo|SUBMENU1
COD_SBM|int|NULL|YES|dbo|SUBMENU1
IMAG|int|NULL|YES|dbo|SUBMENU1
formulario|nvarchar|50|YES|dbo|SUBMENU1
orden|int|NULL|YES|dbo|SUBMENU1
name|nvarchar|128|NO|dbo|sysdiagrams
principal_id|int|NULL|NO|dbo|sysdiagrams
diagram_id|int|NULL|NO|dbo|sysdiagrams
version|int|NULL|YES|dbo|sysdiagrams
definition|varbinary|-1|YES|dbo|sysdiagrams
codigo|int|NULL|YES|dbo|Tabla_configuracion
IGV|int|NULL|YES|dbo|Tabla_configuracion
conver_puntos|float|NULL|YES|dbo|Tabla_configuracion
linksunat|nvarchar|2000|YES|dbo|Tabla_configuracion
limite_credito|money|NULL|YES|dbo|Tabla_configuracion
ID|int|NULL|NO|dbo|Tarifa_cliente
codcliente|int|NULL|YES|dbo|Tarifa_cliente
codproducto|int|NULL|YES|dbo|Tarifa_cliente
precio|money|NULL|YES|dbo|Tarifa_cliente
PrecioBase|money|NULL|YES|dbo|Tarifa_cliente
PorcentajeDescuento|money|NULL|YES|dbo|Tarifa_cliente
PrecioFinal|money|NULL|YES|dbo|Tarifa_cliente
FechaCotizacion|datetime|NULL|YES|dbo|Tarifa_cliente
CodDetalleMov|int|NULL|YES|dbo|Tarifa_cliente
FechaInicio|datetime|NULL|YES|dbo|Tarifa_cliente
cod_Igv|int|NULL|NO|dbo|TBLIGV
Desc_IGV|money|NULL|YES|dbo|TBLIGV
codproducto|int|NULL|NO|dbo|TCcompra
TipoCambio|money|NULL|YES|dbo|TCcompra
Id_Telefono|int|NULL|NO|dbo|Telefonos
Cod_Persona|int|NULL|NO|dbo|Telefonos
Cod_CargoFuncion|int|NULL|YES|dbo|Telefonos
Telefono|nvarchar|50|NO|dbo|Telefonos
Tipo|nvarchar|20|YES|dbo|Telefonos
Activo|bit|NULL|NO|dbo|Telefonos
ids|int|NULL|NO|dbo|temporal
CodProducto|int|NULL|NO|dbo|temporal
Codsucursal|int|NULL|YES|dbo|temporal
sucursal|nvarchar|50|YES|dbo|temporal
medico|nvarchar|50|YES|dbo|temporal
paciente|nvarchar|50|YES|dbo|temporal
producto|nvarchar|50|YES|dbo|temporal
peso|float|NULL|YES|dbo|temporal
precio|money|NULL|YES|dbo|temporal
porct|float|NULL|YES|dbo|temporal
base|nvarchar|50|YES|dbo|temporal
CodEstadoC|int|NULL|NO|dbo|TEstadoC
DescEstadoC|nvarchar|50|YES|dbo|TEstadoC
Id_Cod|int|NULL|NO|dbo|TicketDescuento
Pedido|int|NULL|NO|dbo|TicketDescuento
Cantidad|decimal|NULL|NO|dbo|TicketDescuento
Descuento|money|NULL|NO|dbo|TicketDescuento
Grupo|int|NULL|NO|dbo|TicketDescuento
codigo|int|NULL|NO|dbo|Tipo_Cambio
fecha|datetime|NULL|NO|dbo|Tipo_Cambio
valor|money|NULL|YES|dbo|Tipo_Cambio
porcent|float|NULL|YES|dbo|Tipo_Cambio
estado|nvarchar|50|YES|dbo|Tipo_Cambio
Cod_TipoA|int|NULL|NO|dbo|TipoA
Desc_TipoA|nvarchar|50|YES|dbo|TipoA
Id|int|NULL|NO|dbo|TipoCambioDiario
Fecha|date|NULL|YES|dbo|TipoCambioDiario
TCventasunat|money|NULL|YES|dbo|TipoCambioDiario
TCVentaComercial|money|NULL|YES|dbo|TipoCambioDiario
Cod_TipoDoc|int|NULL|NO|dbo|TipoDoc
Desc_TipoDoc|nvarchar|50|NO|dbo|TipoDoc
CodigoContable|nvarchar|10|YES|dbo|TipoDoc
TipoOperacion|nvarchar|20|NO|dbo|TipoDoc
Categoria|nvarchar|20|NO|dbo|TipoDoc
EsIngreso|bit|NULL|NO|dbo|TipoDoc
PrefijoDoc|varchar|5|YES|dbo|TipoDoc
MueveEnvases|bit|NULL|YES|dbo|TipoDoc
OrigenEnvase|varchar|20|YES|dbo|TipoDoc
DestinoEnvase|varchar|20|YES|dbo|TipoDoc
TablaDestino|varchar|20|YES|dbo|TipoDoc
Activo|bit|NULL|YES|dbo|TipoDoc
Cod_TipoDoc|int|NULL|NO|dbo|TipoDocAntes
Desc_TipoDoc|nvarchar|50|YES|dbo|TipoDocAntes
codigo|nvarchar|50|YES|dbo|TipoDocAntes
detalle|int|NULL|YES|dbo|TipoDocAntes
OPERACION|nvarchar|50|YES|dbo|TipoDocAntes
cod_TipoMov|int|NULL|NO|dbo|TipoFlulo
Desc_TipoMov|nvarchar|50|NO|dbo|TipoFlulo
Detalle|int|NULL|YES|dbo|TipoFlulo
Cod_TipoInsumo|int|NULL|NO|dbo|TipoInsumo
Desc_TipoInsumo|nvarchar|50|YES|dbo|TipoInsumo
Cod_TipoPersona|int|NULL|NO|dbo|TipoPersona
Desc_TipoPersona|nvarchar|50|NO|dbo|TipoPersona
Descripcion|nvarchar|200|YES|dbo|TipoPersona
IdTipoDocumento|int|NULL|NO|dbo|TiposDocumentoPais
PaisCodigo|varchar|5|NO|dbo|TiposDocumentoPais
NombreDocumento|varchar|100|NO|dbo|TiposDocumentoPais
EsDocumentoEmpresa|bit|NULL|NO|dbo|TiposDocumentoPais
EsDocumentoPersona|bit|NULL|NO|dbo|TiposDocumentoPais
Longitud|int|NULL|YES|dbo|TiposDocumentoPais
SoloNumerico|bit|NULL|NO|dbo|TiposDocumentoPais
UsaDigitoVerificador|bit|NULL|NO|dbo|TiposDocumentoPais
Mascara|varchar|50|YES|dbo|TiposDocumentoPais
TipoValidacion|varchar|30|YES|dbo|TiposDocumentoPais
Activo|bit|NULL|NO|dbo|TiposDocumentoPais
CodigoProvincia|int|NULL|YES|dbo|TMP_CR_Division
Provincia|nvarchar|100|YES|dbo|TMP_CR_Division
CodigoCanton|int|NULL|YES|dbo|TMP_CR_Division
Canton|nvarchar|100|YES|dbo|TMP_CR_Division
CodigoDistrito|int|NULL|YES|dbo|TMP_CR_Division
Distrito|nvarchar|100|YES|dbo|TMP_CR_Division
cod_int|int|NULL|NO|dbo|Trazabilidad_puntos
cod_comprobante|int|NULL|YES|dbo|Trazabilidad_puntos
equivalencia|int|NULL|YES|dbo|Trazabilidad_puntos
movimiento|nvarchar|50|YES|dbo|Trazabilidad_puntos
puntos|float|NULL|YES|dbo|Trazabilidad_puntos
monto_convertido|money|NULL|YES|dbo|Trazabilidad_puntos
estado|nvarchar|50|YES|dbo|Trazabilidad_puntos
Cod_Ubic|int|NULL|NO|dbo|Ubicacion
Desc_Ubic|nvarchar|100|NO|dbo|Ubicacion
SUCURSAL|int|NULL|YES|dbo|Ubicacion
Cod_Unidad|int|NULL|NO|dbo|Unidad
Desc_Unidad|nvarchar|50|YES|dbo|Unidad
Equivalencia|int|NULL|YES|dbo|Unidad
m3|float|NULL|YES|dbo|Unidad
Litros|float|NULL|YES|dbo|Unidad
Kilogramos|float|NULL|YES|dbo|Unidad
grupo|nvarchar|50|NO|dbo|user_permisos
opción|int|NULL|NO|dbo|user_permisos
Id_Agenda|int|NULL|NO|dbo|v_Agenda_RutaDelDia
Fecha_Programada|date|NULL|NO|dbo|v_Agenda_RutaDelDia
Hora|varchar|5|YES|dbo|v_Agenda_RutaDelDia
Cod_Repartidor|int|NULL|NO|dbo|v_Agenda_RutaDelDia
Cod_Cliente|int|NULL|NO|dbo|v_Agenda_RutaDelDia
Cod_Sucursal|int|NULL|YES|dbo|v_Agenda_RutaDelDia
Tipo_Tarea|nvarchar|50|NO|dbo|v_Agenda_RutaDelDia
Descripcion_Tarea|nvarchar|1000|YES|dbo|v_Agenda_RutaDelDia
Estado_Tarea|nvarchar|50|NO|dbo|v_Agenda_RutaDelDia
Ubicacion_Entrega|nvarchar|1000|YES|dbo|v_Agenda_RutaDelDia
Referencias_Cliente|nvarchar|300|YES|dbo|v_Agenda_RutaDelDia
Observaciones_Resultado|nvarchar|1000|YES|dbo|v_Agenda_RutaDelDia
Documento_Asociado|nvarchar|100|YES|dbo|v_Agenda_RutaDelDia
Repartidor|nvarchar|200|NO|dbo|v_Agenda_RutaDelDia
Cliente|nvarchar|200|NO|dbo|v_Agenda_RutaDelDia
Id_Agenda|int|NULL|NO|dbo|v_AgendaRepartidor_PedidosPendientes
Cod_Repartidor|int|NULL|NO|dbo|v_AgendaRepartidor_PedidosPendientes
Cod_Cliente|int|NULL|NO|dbo|v_AgendaRepartidor_PedidosPendientes
Cod_Sucursal|int|NULL|YES|dbo|v_AgendaRepartidor_PedidosPendientes
Cod_Pedido|int|NULL|YES|dbo|v_AgendaRepartidor_PedidosPendientes
Cod_DetallePedido|int|NULL|YES|dbo|v_AgendaRepartidor_PedidosPendientes
Cod_Producto|int|NULL|YES|dbo|v_AgendaRepartidor_PedidosPendientes
Desc_Producto|nvarchar|3000|YES|dbo|v_AgendaRepartidor_PedidosPendientes
Fecha_Programada|date|NULL|NO|dbo|v_AgendaRepartidor_PedidosPendientes
Cantidad_Solicitada|int|NULL|YES|dbo|v_AgendaRepartidor_PedidosPendientes
Cantidad_Atendida|int|NULL|NO|dbo|v_AgendaRepartidor_PedidosPendientes
Cantidad_Pendiente|int|NULL|YES|dbo|v_AgendaRepartidor_PedidosPendientes
Estado_Tarea|nvarchar|50|NO|dbo|v_AgendaRepartidor_PedidosPendientes
Estado_Carga|nvarchar|20|YES|dbo|v_AgendaRepartidor_PedidosPendientes
Fecha_Programada|date|NULL|NO|dbo|v_AgendaRepartidor_ResumenPorProducto
Cod_Repartidor|int|NULL|NO|dbo|v_AgendaRepartidor_ResumenPorProducto
Cod_Sucursal|int|NULL|YES|dbo|v_AgendaRepartidor_ResumenPorProducto
Cod_Producto|int|NULL|YES|dbo|v_AgendaRepartidor_ResumenPorProducto
Cantidad_Pendiente|int|NULL|YES|dbo|v_AgendaRepartidor_ResumenPorProducto
Fecha_Programada|date|NULL|NO|dbo|v_AgendaRepartidor_ResumenPorProducto_Detalle
Cod_Repartidor|int|NULL|NO|dbo|v_AgendaRepartidor_ResumenPorProducto_Detalle
Cod_Sucursal|int|NULL|YES|dbo|v_AgendaRepartidor_ResumenPorProducto_Detalle
Cod_Producto|int|NULL|YES|dbo|v_AgendaRepartidor_ResumenPorProducto_Detalle
Desc_Producto|nvarchar|3000|YES|dbo|v_AgendaRepartidor_ResumenPorProducto_Detalle
Cantidad_Pendiente|int|NULL|YES|dbo|v_AgendaRepartidor_ResumenPorProducto_Detalle
Id|int|NULL|NO|dbo|v_BombonasDiagnosticoPeso
Cod_producto|int|NULL|YES|dbo|v_BombonasDiagnosticoPeso
Serie|varchar|50|YES|dbo|v_BombonasDiagnosticoPeso
Peso_origen|decimal|NULL|YES|dbo|v_BombonasDiagnosticoPeso
Peso_actual|decimal|NULL|YES|dbo|v_BombonasDiagnosticoPeso
NRO_ONU|varchar|10|YES|dbo|v_BombonasDiagnosticoPeso
DENOMINACION_MERCANCIA|nvarchar|500|YES|dbo|v_BombonasDiagnosticoPeso
Tolerancia|numeric|NULL|NO|dbo|v_BombonasDiagnosticoPeso
DiferenciaPeso|decimal|NULL|YES|dbo|v_BombonasDiagnosticoPeso
VariacionPorcentaje|decimal|NULL|YES|dbo|v_BombonasDiagnosticoPeso
EstadoTecnico|varchar|17|NO|dbo|v_BombonasDiagnosticoPeso
Cod_Producto|int|NULL|NO|dbo|v_CartaPorte_Detalle
Serie|nvarchar|20|YES|dbo|v_CartaPorte_Detalle
Desc_Producto|nvarchar|3000|YES|dbo|v_CartaPorte_Detalle
Cod_Linea|int|NULL|YES|dbo|v_CartaPorte_Detalle
ADR_UN|varchar|10|YES|dbo|v_CartaPorte_Detalle
ADR_Sublinea|int|NULL|YES|dbo|v_CartaPorte_Detalle
ADR_TipoBulto|nvarchar|50|YES|dbo|v_CartaPorte_Detalle
ADR_Etiqueta|varchar|50|YES|dbo|v_CartaPorte_Detalle
ADR_Tunel|varchar|10|YES|dbo|v_CartaPorte_Detalle
UN_Numero|varchar|10|YES|dbo|v_CartaPorte_Detalle
Nombre_Gas|nvarchar|120|YES|dbo|v_CartaPorte_Detalle
Clase|varchar|20|YES|dbo|v_CartaPorte_Detalle
Grupo_Embalaje|varchar|10|YES|dbo|v_CartaPorte_Detalle
Formato_Bulto|nvarchar|50|YES|dbo|v_CartaPorte_Detalle
Etiqueta|nvarchar|50|YES|dbo|v_CartaPorte_Detalle
Tunel|nvarchar|50|YES|dbo|v_CartaPorte_Detalle
TaraKg|decimal|NULL|YES|dbo|v_CartaPorte_Detalle
ContenidoKg|decimal|NULL|YES|dbo|v_CartaPorte_Detalle
PesoBrutoKg|decimal|NULL|YES|dbo|v_CartaPorte_Detalle
Categoria_TTE|int|NULL|YES|dbo|v_CartaPorte_Detalle
Factor_1136|decimal|NULL|YES|dbo|v_CartaPorte_Detalle
Serie|nvarchar|100|NO|dbo|v_Cilindro_UltimoEstado
Estado|varchar|50|NO|dbo|v_Cilindro_UltimoEstado
AlmacenId|int|NULL|YES|dbo|v_Cilindro_UltimoEstado
Fecha|datetime|NULL|NO|dbo|v_Cilindro_UltimoEstado
UsuarioId|int|NULL|YES|dbo|v_Cilindro_UltimoEstado
cod_producto|int|NULL|NO|dbo|v_Cilindros_Vacios_ALM_conPH
Nro_Producto|nvarchar|20|YES|dbo|v_Cilindros_Vacios_ALM_conPH
Desc_Producto|nvarchar|3000|YES|dbo|v_Cilindros_Vacios_ALM_conPH
cod_grupo|int|NULL|NO|dbo|v_Cilindros_Vacios_ALM_conPH
AlmacenId|int|NULL|NO|dbo|v_Cilindros_Vacios_ALM_conPH
Estado|varchar|50|NO|dbo|v_Cilindros_Vacios_ALM_conPH
FechaEstado|datetime|NULL|NO|dbo|v_Cilindros_Vacios_ALM_conPH
Fecha_PH|date|NULL|YES|dbo|v_Cilindros_Vacios_ALM_conPH
cod_producto|int|NULL|NO|dbo|v_Cilindros_VaciosEnAlmacen
Nro_Producto|nvarchar|20|YES|dbo|v_Cilindros_VaciosEnAlmacen
Desc_Producto|nvarchar|3000|YES|dbo|v_Cilindros_VaciosEnAlmacen
cod_grupo|int|NULL|NO|dbo|v_Cilindros_VaciosEnAlmacen
AlmacenId|int|NULL|NO|dbo|v_Cilindros_VaciosEnAlmacen
Estado|varchar|50|NO|dbo|v_Cilindros_VaciosEnAlmacen
FechaEstado|datetime|NULL|NO|dbo|v_Cilindros_VaciosEnAlmacen
Serie|varchar|50|NO|dbo|v_CilindrosDisponibles
ProductoId|int|NULL|YES|dbo|v_CilindrosDisponibles
Desc_Producto|nvarchar|3000|YES|dbo|v_CilindrosDisponibles
Estado|varchar|30|NO|dbo|v_CilindrosDisponibles
AlmacenId|int|NULL|YES|dbo|v_CilindrosDisponibles
M3_gas|decimal|NULL|YES|dbo|v_CilindrosDisponibles
PESO_NETO_KG|decimal|NULL|YES|dbo|v_CilindrosDisponibles
cod_producto|int|NULL|YES|dbo|v_CilindrosLlenos_Almacen_UltimoPH
condicion|nvarchar|50|YES|dbo|v_CilindrosLlenos_Almacen_UltimoPH
motivo|nvarchar|50|YES|dbo|v_CilindrosLlenos_Almacen_UltimoPH
Nro_Producto|nvarchar|20|YES|dbo|v_CilindrosLlenos_Almacen_UltimoPH
Desc_Producto|nvarchar|3000|YES|dbo|v_CilindrosLlenos_Almacen_UltimoPH
documento_asoc|nvarchar|1500|YES|dbo|v_CilindrosLlenos_Almacen_UltimoPH
persona|int|NULL|YES|dbo|v_CilindrosLlenos_Almacen_UltimoPH
id_detalle|int|NULL|NO|dbo|v_CilindrosLlenos_Almacen_UltimoPH
estado|int|NULL|YES|dbo|v_CilindrosLlenos_Almacen_UltimoPH
tipo_movimiento|nvarchar|50|YES|dbo|v_CilindrosLlenos_Almacen_UltimoPH
fecha_pedido|datetime|NULL|YES|dbo|v_CilindrosLlenos_Almacen_UltimoPH
nro|int|NULL|NO|dbo|v_CilindrosLlenos_Almacen_UltimoPH
Almacen|int|NULL|YES|dbo|v_CilindrosLlenos_Almacen_UltimoPH
Fecha_PH|date|NULL|YES|dbo|v_CilindrosLlenos_Almacen_UltimoPH
Id_Cilindro|int|NULL|YES|dbo|v_CilindrosLlenos_Almacen_UltimoPH
detalle_asoc|nvarchar|500|YES|dbo|v_CilindrosLlenos_Almacen_UltimoPH
ProductoId|int|NULL|YES|dbo|v_CilindrosLlenosPorProductoAlmacen
Desc_Producto|nvarchar|3000|YES|dbo|v_CilindrosLlenosPorProductoAlmacen
Serie|varchar|50|NO|dbo|v_CilindrosLlenosPorProductoAlmacen
